Id,SalePrice
2735,137242.9818819542
2736,134829.23204728996
2737,118706.14090405477
2738,140307.79892143875
2739,158437.69059582456
2740,135514.12202825543
2741,146320.74144620288
2742,152938.4245856188
2743,156668.66261654094
2744,164132.74926272107
2745,134096.6428440608
2746,139329.1384376823
2747,140721.83231324478
2748,117826.19927840805
2749,128763.4697257061
2750,130252.05520630398
2751,135439.54061648785
2752,191287.88010595462
2753,141075.56116222538
2754,211059.9988728885
2755,138519.5296233439
2756,90505.09242565784
2757,70016.6926601208
2758,85766.71283288639
2759,157664.66337646195
2760,124524.18097910399
2761,142844.67710586518
2762,147455.87238810476
2763,183817.80158025082
2764,149688.39917363084
2765,282730.33873456024
2766,130608.85332974754
2767,84235.89150429639
2768,128727.03538202992
2769,134313.4037659977
2770,135948.75586361767
2771,102930.80061959797
2772,109726.67895936454
2773,164278.51092208465
2774,148285.6446515482
2775,113651.6139645994
2776,141882.47549892947
2777,147509.45385631418
2778,101720.53555179511
2779,123591.64943100067
2780,96967.43541150703
2781,95843.33888138748
2782,97575.46669110037
2783,95508.24833323497
2784,120897.63579091887
2785,137309.75277661826
2786,64628.2571665145
2787,130174.09470864058
2788,73677.81584352278
2789,168396.6258070643
2790,93958.87522598683
2791,112213.13302453312
2792,54253.38785989205
2793,166476.81387933064
2794,97841.30477447048
2795,120507.89724569835
2796,98162.27734454421
2797,213704.36923282893
2798,103306.25919143985
2799,111522.64704960649
2800,68627.38608488577
2801,107908.08112807771
2802,129620.80841824878
2803,175819.64403460073
2804,127424.12270427139
2805,97711.42055582964
2806,81179.80584300177
2807,162432.6783847976
2808,145967.3367166159
2809,132418.20337894335
2810,120726.8358845802
2811,161549.10513265763
2812,172324.34150429047
2813,158814.33546702654
2814,162907.7678841761
2815,95805.81124486911
2816,225133.6464338455
2817,150186.5329537697
2818,132862.41411195553
2819,163709.9196185406
2820,137603.97917177444
2821,105250.15531237054
2822,194098.1581273457
2823,316209.0923522236
2824,181160.51033960923
2825,145499.8652846044
2826,129559.00282658951
2827,139933.82960865818
2828,228884.37599457003
2829,198812.3707051599
2830,233108.6492357213
2831,173323.61728886617
2832,247008.15670566377
2833,315335.9015387696
2834,232174.40220363112
2835,230759.00369312667
2836,192091.0323240892
2837,156854.50233781358
2838,150293.99676475365
2839,172843.8606253373
2840,206736.32223488722
2841,206782.28551343645
2842,236645.58216612606
2843,150404.1587692016
2844,174418.54714829577
2845,122266.40786243122
2846,211888.586134899
2847,211366.7053349181
2848,220921.3254804722
2849,198287.34743091313
2850,274226.704202206
2851,217842.0172702676
2852,238549.38665577877
2853,237719.98721796297
2854,136234.99177871388
2855,200892.53866655956
2856,202640.87645064804
2857,190025.77058270184
2858,210130.91076362086
2859,109347.06758892424
2860,127165.6697118078
2861,128674.87790631507
2862,193023.95792286188
2863,129124.90056207756
2864,248010.3354765444
2865,141222.7516598495
2866,147412.66198220916
2867,99002.10161485392
2868,99428.18111713992
2869,95369.57472225442
2870,120274.80598718394
2871,81432.53766251737
2872,47978.160169186325
2873,97726.37301939471
2874,140227.01997347767
2875,116155.27033916839
2876,158609.93075293515
2877,140993.3515461593
2878,155340.4373920032
2879,140304.7939980159
2880,103639.76759458594
2881,144867.97838310988
2882,179020.25486729835
2883,198229.09862388688
2884,202015.3229643924
2885,188531.32344830537
2886,235955.40051847266
2887,98028.55829444873
2888,146365.23823672195
2889,56766.31820066045
2890,78128.32715836387
2891,139736.66966206476
2892,40354.58935105369
2893,68988.76673615594
2894,52671.50214593071
2895,351612.18238270265
2896,288697.2094297366
2897,216093.168278287
2898,152365.1355458303
2899,210629.9204624008
2900,159782.21072291725
2901,218141.966250451
2902,190252.84202366744
2903,322366.19480730785
2904,347978.4314444683
2905,77750.97187179404
2906,184498.82560640725
2907,113258.88459559037
2908,127650.15987303799
2909,153440.0495484272
2910,77062.4891654713
2911,84397.24425792985
2912,147228.52620168024
2913,83317.02304330227
2914,81333.2287442366
2915,89211.71254206401
2916,83912.25656128686
2917,173952.94065615704
2918,118959.77725490199
2919,222010.05947983838
